Code,Name,Status,Class,Family
GER,Silene latifolia subsp. alba*,,Eudicot,Caryophyllaceae
GER,Silene latifolia subsp. latifolia,,Eudicot,Caryophyllaceae
ASP,Silene laxipruinosa,,Eudicot,Caryophyllaceae
IND,Silene legionensis,,Eudicot,Caryophyllaceae
PAR,Silene linicola,,Eudicot,Caryophyllaceae
ASP,Silene linoides,,Eudicot,Caryophyllaceae
TRA,Silene littorea subsp. adscendens ,,Eudicot,Caryophyllaceae
TUB,Silene littorea subsp. littorea,,Eudicot,Caryophyllaceae
COR,Silene lituanica,,Eudicot,Caryophyllaceae
ASP,Silene longicilia,,Eudicot,Caryophyllaceae
CHE,Silene longipetala,,Eudicot,Caryophyllaceae
TUB,Silene lydia,,Eudicot,Caryophyllaceae
AMM,Silene macrodonta,,Eudicot,Caryophyllaceae
TUB,Silene mariana ,,Eudicot,Caryophyllaceae
PHA,Silene marizii ,,Eudicot,Caryophyllaceae
ASP,Silene marschallii,,Eudicot,Caryophyllaceae
COR,Silene media,,Eudicot,Caryophyllaceae
GER,Silene mellifera*,,Eudicot,Caryophyllaceae
ONO,Silene mellifera*,,Eudicot,Caryophyllaceae
DAP,Silene melzheimeri,,Eudicot,Caryophyllaceae
TUB,Silene micropetala ,,Eudicot,Caryophyllaceae
ASP,Silene mollissima,,Eudicot,Caryophyllaceae
ASP,Silene montserratii subsp. crassifolia,,Eudicot,Caryophyllaceae
DAP,Silene multicaulis subsp. multicaulis* ,,Eudicot,Caryophyllaceae
THL,Silene multicaulis subsp. multicaulis* ,,Eudicot,Caryophyllaceae
DAP,Silene multicaulis subsp. sporadum,,Eudicot,Caryophyllaceae
FEP,Silene multiflora*,,Eudicot,Caryophyllaceae
MOL,Silene multiflora*,,Eudicot,Caryophyllaceae
CHE,Silene muscipula ,,Eudicot,Caryophyllaceae
TRA,Silene neglecta,,Eudicot,Caryophyllaceae
GER,Silene nemoralis,,Eudicot,Caryophyllaceae
TRA,Silene niceensis ,,Eudicot,Caryophyllaceae
ASP,Silene niederi,,Eudicot,Caryophyllaceae
SUP,Silene nocteolens,,Eudicot,Caryophyllaceae
CHE,Silene noctiflora ,,Eudicot,Caryophyllaceae
CHE,Silene nocturna* ,,Eudicot,Caryophyllaceae
TRA,Silene nocturna* ,,Eudicot,Caryophyllaceae
GEN,Silene nodulosa,,Eudicot,Caryophyllaceae
ASP,Silene nutans subsp. dubia,,Eudicot,Caryophyllaceae
GER,Silene nutans subsp. insubrica,,Eudicot,Caryophyllaceae
BRA,Silene nutans subsp. nutans* ,,Eudicot,Caryophyllaceae
GER,Silene nutans subsp. nutans* ,,Eudicot,Caryophyllaceae
CRI,Silene obtusifolia,,Eudicot,Caryophyllaceae
DAP,Silene oligantha subsp. oligantha ,,Eudicot,Caryophyllaceae
THL,Silene oligantha subsp. pseudoradicosa,,Eudicot,Caryophyllaceae
TRA,Silene oropediorum,,Eudicot,Caryophyllaceae
ASP,Silene orphanidis,,Eudicot,Caryophyllaceae
FES,Silene otites subsp. hungarica ,,Eudicot,Caryophyllaceae
FES,Silene otites subsp. otites ,,Eudicot,Caryophyllaceae
FES,Silene otites subsp. pseudotites,,Eudicot,Caryophyllaceae
ASP,Silene paeoniensis,,Eudicot,Caryophyllaceae
FES,Silene paradoxa*,,Eudicot,Caryophyllaceae
LAV,Silene paradoxa*,,Eudicot,Caryophyllaceae
PUB,Silene paradoxa*,,Eudicot,Caryophyllaceae
DAP,Silene parnassica subsp. dionysii,,Eudicot,Caryophyllaceae
ASP,Silene parnassica subsp. parnassica,,Eudicot,Caryophyllaceae
DAP,Silene parnassica subsp. pindicola,,Eudicot,Caryophyllaceae
ASP,Silene parnassica subsp. vourinensis,,Eudicot,Caryophyllaceae
KOB,Silene paucifolia*,,Eudicot,Caryophyllaceae
LOI,Silene paucifolia*,,Eudicot,Caryophyllaceae
CHE,Silene pendula,,Eudicot,Caryophyllaceae
THL,Silene pentelica,,Eudicot,Caryophyllaceae
ONO,Silene petrarchae ,,Eudicot,Caryophyllaceae
THL,Silene pinetorum,,Eudicot,Caryophyllaceae
AEO,Silene pogonocalyx,,Eudicot,Caryophyllaceae
TUB,Silene portensis ,,Eudicot,Caryophyllaceae
THL,Silene prostrata,,Eudicot,Caryophyllaceae
TUB,Silene psammitis subsp. lasiostyla,,Eudicot,Caryophyllaceae
TUB,Silene psammitis subsp. psammitis ,,Eudicot,Caryophyllaceae
TRA,Silene pseudoatocion,,Eudicot,Caryophyllaceae
TRI,Silene radicosa,,Eudicot,Caryophyllaceae
TUB,Silene ramosissima,,Eudicot,Caryophyllaceae
ASP,Silene reichenbachii,,Eudicot,Caryophyllaceae
ASP,Silene reinholdii,,Eudicot,Caryophyllaceae
TRI,Silene roemeri subp. roemeri,,Eudicot,Caryophyllaceae
TRI,Silene roemeri subsp. macrocarpa,,Eudicot,Caryophyllaceae
CHE,Silene rubella subsp. rubella,,Eudicot,Caryophyllaceae
CHE,Silene rubella subsp. segetalis,,Eudicot,Caryophyllaceae
ASP,Silene ruprechtii,,Eudicot,Caryophyllaceae
AEO,Silene sabinosae,,Eudicot,Caryophyllaceae
THL,Silene samothracica,,Eudicot,Caryophyllaceae
AMM,Silene sangaria,,Eudicot,Caryophyllaceae
ASP,Silene saxifraga subsp. lojaconoi,,Eudicot,Caryophyllaceae
ASP,Silene saxifraga subsp. saxifraga* ,,Eudicot,Caryophyllaceae
SES,Silene saxifraga subsp. saxifraga* ,,Eudicot,Caryophyllaceae
TUB,Silene scabriflora subsp. megacalycina,,Eudicot,Caryophyllaceae
TUB,Silene scabriflora subsp. scabriflora,,Eudicot,Caryophyllaceae
CHE,Silene scabriflora subsp. tuberculata,,Eudicot,Caryophyllaceae
ASP,Silene schmuckeri,,Eudicot,Caryophyllaceae
TUB,Silene sclerocarpa,,Eudicot,Caryophyllaceae
TRA,Silene secundiflora,,Eudicot,Caryophyllaceae
CRI,Silene sedoides*,,Eudicot,Caryophyllaceae
SAG,Silene sedoides*,,Eudicot,Caryophyllaceae
TRI,Silene sendtneri subsp. balcanica,,Eudicot,Caryophyllaceae
MOL,Silene sendtneri subsp. sendtneri* ,,Eudicot,Caryophyllaceae
SES,Silene sendtneri subsp. sendtneri* ,,Eudicot,Caryophyllaceae
ART,Silene sennenii,,Eudicot,Caryophyllaceae
ASP,Silene sieberi*,,Eudicot,Caryophyllaceae
ROS,Silene sieberi*,,Eudicot,Caryophyllaceae
TUB,Silene skorpilii,,Eudicot,Caryophyllaceae
SAX,Silene sorensenis,,Eudicot,Caryophyllaceae
FES,Silene spergulifolia,,Eudicot,Caryophyllaceae
ASP,Silene spinescens,,Eudicot,Caryophyllaceae
TRA,Silene squamigera,,Eudicot,Caryophyllaceae
TUB,Silene stockenii ,,Eudicot,Caryophyllaceae
CHE,Silene stricta,,Eudicot,Caryophyllaceae
AMM,Silene succulenta subsp. corsica ,,Eudicot,Caryophyllaceae
AMM,Silene succulenta subsp. succulenta ,,Eudicot,Caryophyllaceae
FES,Silene supina,,Eudicot,Caryophyllaceae
FES,Silene syreistschikowii,,Eudicot,Caryophyllaceae
SED,Silene sytnikii,,Eudicot,Caryophyllaceae
THL,Silene tatarica ,,Eudicot,Caryophyllaceae
CRU,Silene thymifolia ,,Eudicot,Caryophyllaceae
ASP,Silene tomentosa,,Eudicot,Caryophyllaceae
CHE,Silene tridentata,,Eudicot,Caryophyllaceae
CRI,Silene tyrrhenia,,Eudicot,Caryophyllaceae
MOL,Silene ungeri,,Eudicot,Caryophyllaceae
SED,Silene uniflora subsp. petraea,,Eudicot,Caryophyllaceae
COR,Silene uniflora subsp. thorei ,,Eudicot,Caryophyllaceae
AMM,Silene uniflora subsp. uniflora ,,Eudicot,Caryophyllaceae
KOB,Silene uralensis,,Eudicot,Caryophyllaceae
TRI,Silene vallesia subsp. graminea,,Eudicot,Caryophyllaceae
TRI,Silene vallesia subsp. vallesia,,Eudicot,Caryophyllaceae
THL,Silene variegata ,,Eudicot,Caryophyllaceae
FES,Silene velebitica ,,Eudicot,Caryophyllaceae
CRI,Silene velutina?,,Eudicot,Caryophyllaceae
ASP,Silene velutinoides,,Eudicot,Caryophyllaceae
PUB,Silene viridiflora ,,Eudicot,Caryophyllaceae
TUB,Silene viscariopsis,,Eudicot,Caryophyllaceae
COR,Silene viscosa* ,,Eudicot,Caryophyllaceae
FEP,Silene viscosa* ,,Eudicot,Caryophyllaceae
RUM,Silene vulgaris subsp. aetnensis,,Eudicot,Caryophyllaceae
GER,Silene vulgaris subsp. commutata*,,Eudicot,Caryophyllaceae
MUL,Silene vulgaris subsp. commutata*,,Eudicot,Caryophyllaceae
MOL,Silene vulgaris subsp. glareosa*,,Eudicot,Caryophyllaceae
THL,Silene vulgaris subsp. glareosa*,,Eudicot,Caryophyllaceae
THL,Silene vulgaris subsp. prostrata ,,Eudicot,Caryophyllaceae
ASP,Silene vulgaris subsp. suffrutescens ,,Eudicot,Caryophyllaceae
ART,Silene vulgaris subsp. vulgaris ,,Eudicot,Caryophyllaceae
HER,Silene wahlbergella,,Eudicot,Caryophyllaceae
TRI,Silene waldsteinii,,Eudicot,Caryophyllaceae
FES,Silene wolgensis ,,Eudicot,Caryophyllaceae
PHA,Silene X montistellensis,,Eudicot,Caryophyllaceae
ASP,Silene zawadzkii ,,Eudicot,Caryophyllaceae
ART,Silybum eburneum ,,Eudicot,Asteraceae
ART,Silybum marianum ,,Eudicot,Asteraceae
ART,Silybum X gonzaloi,,Eudicot,Asteraceae
ULI,Simethis planifolia,A,Monocotyl,Hemerocallidaceae
AEO,Sinapidendron angustifolium ,,Eudicot,Brassicaceae
AEO,Sinapidendron frutescens ,,Eudicot,Brassicaceae
AEO,Sinapidendron gymnocalyx ,,Eudicot,Brassicaceae
AEO,Sinapidendron rupestre ,,Eudicot,Brassicaceae
AEO,Sinapidendron sempervivifolium ,,Eudicot,Brassicaceae
PAR,Sinapis alba subsp. alba* ,,Eudicot,Brassicaceae
SIS,Sinapis alba subsp. alba* ,,Eudicot,Brassicaceae
CHE,Sinapis alba subsp. dissecta  ,,Eudicot,Brassicaceae
PAR,Sinapis arvensis*,,Eudicot,Brassicaceae
SIS,Sinapis arvensis*,,Eudicot,Brassicaceae
CHE,Sinapis flexuosa ,,Eudicot,Brassicaceae
ART,Sinapis pubescens ,,Eudicot,Brassicaceae
EPI,Sison amomum,,Eudicot,Apiaceae
ISO,Sisymbrella aspera ,,Eudicot,Brassicaceae
SIS,Sisymbrium altissimum ,,Eudicot,Brassicaceae
SIS,Sisymbrium austriacum subsp. austriacum,,Eudicot,Brassicaceae
CHE,Sisymbrium austriacum subsp. contortum,,Eudicot,Brassicaceae
CHE,Sisymbrium austriacum subsp. hispanicum,,Eudicot,Brassicaceae
CHE,Sisymbrium crassifolium ,,Eudicot,Brassicaceae
SIS,Sisymbrium erysimoides,,Eudicot,Brassicaceae
SIS,Sisymbrium irio ,,Eudicot,Brassicaceae
SIS,Sisymbrium loeselii ,,Eudicot,Brassicaceae
EPI,Sisymbrium macroloma,,Eudicot,Brassicaceae
SIS,Sisymbrium officinale ,,Eudicot,Brassicaceae
SIS,Sisymbrium orientale ,,Eudicot,Brassicaceae
CHE,Sisymbrium polyceratium ,,Eudicot,Brassicaceae
CHE,Sisymbrium runcinatum ,,Eudicot,Brassicaceae
EPI,Sisymbrium strictissimum ,,Eudicot,Brassicaceae
SED,Sisymbrium supinum,,Eudicot,Brassicaceae
SIS,Sisymbrium volgense ,,Eudicot,Brassicaceae
MOL,Sisyrinchium montanum ,,Monocotyl,Iridaceae
PHR,Sium latifolium ,,Eudicot,Apiaceae
LAU,Smilax aspera*,,Monocotyl,Smilacaceae
QUI,Smilax aspera*,,Monocotyl,Smilacaceae
AZO,Smilax azorica,,Monocotyl,Smilacaceae
LAU,Smilax canariensis ,,Monocotyl,Smilacaceae
PUB,Smilax excelsa,,Monocotyl,Smilacaceae
CHE,Smyrnium olusatrum*,,Eudicot,Apiaceae
EPI,Smyrnium olusatrum*,,Eudicot,Apiaceae
EPI,Smyrnium perfoliatum subsp. perfoliatum,,Eudicot,Apiaceae
CHE,Smyrnium perfoliatum subsp. rotundifolium,,Eudicot,Apiaceae
DRY,Sobolewskia sibirica,,Eudicot,Apiaceae
SIS,Solanum alatum,,Eudicot,Solanaceae
SIS,Solanum americanum ,A,Eudicot,Solanaceae
SIS,Solanum carolinense ,A,Eudicot,Solanaceae
SIS,Solanum chenopodioides ,A,Eudicot,Solanaceae
SIS,Solanum decipiens,,Eudicot,Solanaceae
PHR,Solanum dulcamara*,,Eudicot,Solanaceae
POP,Solanum dulcamara*,,Eudicot,Solanaceae
SIS,Solanum herculeum ,,Eudicot,Solanaceae
OLE,Solanum lidii ,,Eudicot,Solanaceae
PEG,Solanum linnaeanum,,Eudicot,Solanaceae
SIS,Solanum luteum ,,Eudicot,Solanaceae
BID,Solanum lycopersicum  ,A,Eudicot,Solanaceae
EPI,Solanum mauritianum,,Eudicot,Solanaceae
LAU,Solanum nava ,,Eudicot,Solanaceae
PAR,Solanum nigrum*,,Eudicot,Solanaceae
SIS,Solanum nigrum*,,Eudicot,Solanaceae
LAU,Solanum patens ,,Eudicot,Solanaceae
SIS,Solanum physalifolium var. nitidibaccatum ,A,Eudicot,Solanaceae
SIS,Solanum rostratum ,A,Eudicot,Solanaceae
SIS,Solanum sarrachoides ,A,Eudicot,Solanaceae
LAU,Solanum trisectum ,,Eudicot,Solanaceae
SIS,Solanum tuberosum ,A,Eudicot,Solanaceae
OLE,Solanum vespertilio ,,Eudicot,Solanaceae
SIS,Solanum villosum,,Eudicot,Solanaceae
SES,Soldanella alpina subsp. alpina*,,Eudicot,Primulaceae
THL,Soldanella alpina subsp. alpina*,,Eudicot,Primulaceae
TRI,Soldanella alpina subsp. alpina*,,Eudicot,Primulaceae
SES,Soldanella alpina subsp. cantabrica,,Eudicot,Primulaceae
THL,Soldanella austriaca ,,Eudicot,Primulaceae
MON,Soldanella calabra ,,Eudicot,Primulaceae
HER,Soldanella carpatica ,,Eudicot,Primulaceae
FAG,Soldanella chrysosticta subsp. pelia ,,Eudicot,Primulaceae
TRI,Soldanella hungarica,,Eudicot,Primulaceae
PIC,Soldanella major ,,Eudicot,Primulaceae
THL,Soldanella minima subsp. minima,,Eudicot,Primulaceae
ASP,Soldanella minima subsp. samnitica,,Eudicot,Primulaceae
PIC,Soldanella montana ,,Eudicot,Primulaceae
HER,Soldanella pusilla ,,Eudicot,Primulaceae
MON,Soldanella villosa ,,Eudicot,Primulaceae
ADI,Soleirolia soleirolii ,,Eudicot,Urticaceae
EPI,Solenanthus apenninus ,,Eudicot,Boraginaceae
FAG,Solenanthus biebersteinii ,,Eudicot,Boraginaceae
POD,Solenopsis balearica,,Eudicot,Lobeliaceae
ISO,Solenopsis laurentia ,,Eudicot,Lobeliaceae
ISO,Solenopsis minuta ,,Eudicot,Lobeliaceae
MON,Solenostoma obovatum,,Liver,Solenostomataceae
ART,Solidago canadensis*,A,Eudicot,Asteraceae
EPI,Solidago canadensis*,A,Eudicot,Asteraceae
EPI,Solidago gigantea,A,Eudicot,Asteraceae
MOL,Solidago rugosa ,,Eudicot,Asteraceae
JUN,Solidago sempervirens,,Eudicot,Asteraceae
THL,Solidago virgaurea subsp. fallit-tirones,,Eudicot,Asteraceae
NAR,Solidago virgaurea subsp. minuta*,,Eudicot,Asteraceae
TRI,Solidago virgaurea subsp. minuta*,,Eudicot,Asteraceae
JUN,Solidago virgaurea subsp. rupicola*,,Eudicot,Asteraceae
ULI,Solidago virgaurea subsp. rupicola*,,Eudicot,Asteraceae
BRA,Solidago virgaurea subsp. virgaurea*,,Eudicot,Asteraceae
GER,Solidago virgaurea subsp. virgaurea*,,Eudicot,Asteraceae
RHA,Solidago virgaurea subsp. virgaurea*,,Eudicot,Asteraceae
POL,Soliva stolonifera,,Eudicot,Asteraceae
HER,Solorina crocea ,,Lichen,Peltigeraceae
FES,Solorina saccata ,,Lichen,Peltigeraceae
AEO,Sonchus acaulis ,,Eudicot,Asteraceae
MOL,Sonchus aquatilis,,Eudicot,Asteraceae
KLE,Sonchus arboreus ,,Eudicot,Asteraceae
ART,Sonchus arvensis subsp. arvensis,,Eudicot,Asteraceae
EPI,Sonchus arvensis subsp. uliginosus,,Eudicot,Asteraceae
PAR,Sonchus asper subsp. asper*,,Eudicot,Asteraceae
SIS,Sonchus asper subsp. asper*,,Eudicot,Asteraceae
CHE,Sonchus asper subsp. glaucescens ,,Eudicot,Asteraceae
AEO,Sonchus bornmuelleri ,,Eudicot,Asteraceae
AEO,Sonchus brachylobus ,,Eudicot,Asteraceae
AMM,Sonchus bulbosus,,Eudicot,Asteraceae
AEO,Sonchus bupleuroides ,,Eudicot,Asteraceae
KLE,Sonchus canariensis,,Eudicot,Asteraceae
AEO,Sonchus capillaris*,,Eudicot,Asteraceae
KLE,Sonchus capillaris*,,Eudicot,Asteraceae
LAU,Sonchus congestus* ,,Eudicot,Asteraceae
OLE,Sonchus congestus* ,,Eudicot,Asteraceae
CRI,Sonchus crassifolius,,Eudicot,Asteraceae
AEO,Sonchus fauces-orci ,,Eudicot,Asteraceae
LAU,Sonchus fruticosus,,Eudicot,Asteraceae
OLE,Sonchus gandogeri ,,Eudicot,Asteraceae
AEO,Sonchus gonzalezpadronii ,,Eudicot,Asteraceae
AEO,Sonchus gummifer ,,Eudicot,Asteraceae
OLE,Sonchus hierrensis ,,Eudicot,Asteraceae
KLE,Sonchus leptocephalus,,Eudicot,Asteraceae
JUN,Sonchus maritimus ,,Eudicot,Asteraceae
KLE,Sonchus microcarpus ,,Eudicot,Asteraceae
PAR,Sonchus oleraceus*,,Eudicot,Asteraceae
SIS,Sonchus oleraceus*,,Eudicot,Asteraceae
OLE,Sonchus palmensis ,,Eudicot,Asteraceae
EPI,Sonchus palustris*,,Eudicot,Asteraceae
POP,Sonchus palustris*,,Eudicot,Asteraceae
AEO,Sonchus pendulus,,Eudicot,Asteraceae
OLE,Sonchus pinnatus,,Eudicot,Asteraceae
AEO,Sonchus platylepis ,,Eudicot,Asteraceae
AEO,Sonchus radicatus,,Eudicot,Asteraceae
AEO,Sonchus tectifolius ,,Eudicot,Asteraceae
CHE,Sonchus tenerrimus*,,Eudicot,Asteraceae
CYM,Sonchus tenerrimus*,,Eudicot,Asteraceae
OLE,Sonchus tuberifer ,,Eudicot,Asteraceae
AEO,Sonchus ustulatus subsp. maderensis*,,Eudicot,Asteraceae
CRI,Sonchus ustulatus subsp. maderensis*,,Eudicot,Asteraceae
OLE,Sonchus ustulatus subsp. ustulatus,,Eudicot,Asteraceae
LAU,Sonchus webbii ,,Eudicot,Asteraceae
OLE,Sonchus wildpretii ,,Eudicot,Asteraceae
PUB,Sophora jaubertii ,,Eudicot,Fabaceae
RHA,Sorbaria sorbifolia ,A,Eudicot,Rosaceae
VIR,Sorbus algoviensis ,,Eudicot,Rosaceae
FAG,Sorbus aria*,,Eudicot,Rosaceae
PUB,Sorbus aria*,,Eudicot,Rosaceae
BRA,Sorbus aucuparia subsp. aucuparia* ,,Eudicot,Rosaceae
LON,Sorbus aucuparia subsp. aucuparia* ,,Eudicot,Rosaceae
RHA,Sorbus aucuparia subsp. aucuparia* ,,Eudicot,Rosaceae
ASA,Sorbus aucuparia subsp. glabrata* ,,Eudicot,Rosaceae
MUG,Sorbus aucuparia subsp. glabrata* ,,Eudicot,Rosaceae
PIC,Sorbus aucuparia subsp. glabrata* ,,Eudicot,Rosaceae
RHA,Sorbus aucuparia subsp. glabrata* ,,Eudicot,Rosaceae
LAU,Sorbus aucuparia subsp. maderensis ,,Eudicot,Rosaceae
FAG,Sorbus austriaca subsp. austriaca  ,,Eudicot,Rosaceae
ERI,Sorbus chamaemespilus* ,,Eudicot,Rosaceae
MUG,Sorbus chamaemespilus* ,,Eudicot,Rosaceae
MUL,Sorbus chamaemespilus* ,,Eudicot,Rosaceae
PIC,Sorbus chamaemespilus* ,,Eudicot,Rosaceae
PUB,Sorbus danubialis ,,Eudicot,Rosaceae
VIR,Sorbus doerriana ,,Eudicot,Rosaceae
PUB,Sorbus domestica,,Eudicot,Rosaceae
PUB,Sorbus graeca*,,Eudicot,Rosaceae
RHA,Sorbus graeca*,,Eudicot,Rosaceae
PUB,Sorbus intermedia,,Eudicot,Rosaceae
PUB,Sorbus latifolia ,,Eudicot,Rosaceae
RHA,Sorbus meinichii ,,Eudicot,Rosaceae
MUL,Sorbus mougeotii ,,Eudicot,Rosaceae
RHA,Sorbus obtusifolia ,,Eudicot,Rosaceae
PUB,Sorbus pannonica ,,Eudicot,Rosaceae
PIC,Sorbus sudetica     ,,Eudicot,Rosaceae
PUB,Sorbus taurica,,Eudicot,Rosaceae
PUB,Sorbus torminalis,,Eudicot,Rosaceae
DIG,Sorghum halepense ,,Monocotyl,Poaceae
ADI,Southbya tophacea ,,Liver,Arnelliaceae
LIT,Sparganium angustifolium ,,Monocotyl,Typhaceae
PHR,Sparganium emersum,,Monocotyl,Typhaceae
PHR,Sparganium erectum subsp. erectum ,,Monocotyl,Typhaceae
PHR,Sparganium erectum subsp. microcarpum,,Monocotyl,Typhaceae
PHR,Sparganium erectum subsp. oocarpum,,Monocotyl,Typhaceae
LIT,Sparganium hyperboreum ,,Monocotyl,Typhaceae
LIT,Sparganium natans,,Monocotyl,Typhaceae
PHR,Sparganium neglectum ,,Monocotyl,Typhaceae
CYT,Spartium junceum ,,Eudicot,Fabaceae
OLE,Spartocytisus filipes,,Eudicot,Fabaceae
SUP,Spartocytisus supranubius ,,Eudicot,Fabaceae
PAR,Spergula arvensis ,,Eudicot,Caryophyllaceae
COR,Spergula morisonii*,,Eudicot,Caryophyllaceae
TUB,Spergula morisonii*,,Eudicot,Caryophyllaceae
CHE,Spergula pentandra*,,Eudicot,Caryophyllaceae
SED,Spergula pentandra*,,Eudicot,Caryophyllaceae
SED,Spergula viscosa*,,Eudicot,Caryophyllaceae
THL,Spergula viscosa*,,Eudicot,Caryophyllaceae
CRI,Spergularia australis,,Eudicot,Caryophyllaceae
CRI,Spergularia azorica*,,Eudicot,Caryophyllaceae
JUN,Spergularia azorica*,,Eudicot,Caryophyllaceae
CHE,Spergularia bocconei*,,Eudicot,Caryophyllaceae
SAG,Spergularia bocconei*,,Eudicot,Caryophyllaceae
MOL,Spergularia capillacea,,Eudicot,Caryophyllaceae
SAG,Spergularia diandra* ,,Eudicot,Caryophyllaceae
TRA,Spergularia diandra* ,,Eudicot,Caryophyllaceae
ISO,Spergularia echinosperma ,,Eudicot,Caryophyllaceae
SAG,Spergularia heldreichii ,,Eudicot,Caryophyllaceae
CRI,Spergularia macrorrhiza* ,,Eudicot,Caryophyllaceae
SAG,Spergularia macrorrhiza* ,,Eudicot,Caryophyllaceae
CRY,Spergularia media* ,,Eudicot,Caryophyllaceae
FEP,Spergularia media* ,,Eudicot,Caryophyllaceae
JUN,Spergularia media* ,,Eudicot,Caryophyllaceae
CHE,Spergularia nicaeensis ,,Eudicot,Caryophyllaceae
CHE,Spergularia purpurea*,,Eudicot,Caryophyllaceae
POL,Spergularia purpurea*,,Eudicot,Caryophyllaceae
ISO,Spergularia rubra var. rubra*,,Eudicot,Caryophyllaceae
POL,Spergularia rubra var. rubra*,,Eudicot,Caryophyllaceae
CRI,Spergularia rupicola ,,Eudicot,Caryophyllaceae
CRY,Spergularia salina*,,Eudicot,Caryophyllaceae
JUN,Spergularia salina*,,Eudicot,Caryophyllaceae
SAG,Spergularia salina*,,Eudicot,Caryophyllaceae
CHE,Spergularia segetalis* ,,Eudicot,Caryophyllaceae
ISO,Spergularia segetalis* ,,Eudicot,Caryophyllaceae
COC,Sphaerophorus globosus* ,,Lichen,Sphaerophoraceae
LOI,Sphaerophorus globosus* ,,Lichen,Sphaerophoraceae
OXY,Sphagnum affine ,,Moss,Sphagnaceae
SCH,Sphagnum angermanicum ,,Moss,Sphagnaceae
OXY,Sphagnum angustifolium ,,Moss,Sphagnaceae
SCH,Sphagnum auriculatum,,Moss,Sphagnaceae
OXY,Sphagnum austinii ,,Moss,Sphagnaceae
OXY,Sphagnum balticum,,Moss,Sphagnaceae
OXY,Sphagnum capillifolium*,,Moss,Sphagnaceae
PIC,Sphagnum capillifolium*,,Moss,Sphagnaceae
SCH,Sphagnum capillifolium*,,Moss,Sphagnaceae
SCH,Sphagnum centrale,,Moss,Sphagnaceae
OXY,Sphagnum compactum ,,Moss,Sphagnaceae
SCH,Sphagnum contortum,,Moss,Sphagnaceae
OXY,Sphagnum cuspidatum*,,Moss,Sphagnaceae
SCH,Sphagnum cuspidatum*,,Moss,Sphagnaceae
ALN,Sphagnum fallax* ,,Moss,Sphagnaceae
SCH,Sphagnum fallax* ,,Moss,Sphagnaceae
ALN,Sphagnum fimbriatum*,,Moss,Sphagnaceae
SCH,Sphagnum fimbriatum*,,Moss,Sphagnaceae
SCH,Sphagnum flexuosum,,Moss,Sphagnaceae
OXY,Sphagnum fuscum ,,Moss,Sphagnaceae
SCH,Sphagnum inundatum ,,Moss,Sphagnaceae
SCH,Sphagnum lindbergii ,,Moss,Sphagnaceae
OXY,Sphagnum magellanicum ,,Moss,Sphagnaceae
SCH,Sphagnum majus subsp. majus,,Moss,Sphagnaceae
SCH,Sphagnum majus subsp. norvegicum,,Moss,Sphagnaceae
OXY,Sphagnum molle* ,,Moss,Sphagnaceae
SCH,Sphagnum molle* ,,Moss,Sphagnaceae
SCH,Sphagnum obtusum ,,Moss,Sphagnaceae
ALN,Sphagnum palustre*,,Moss,Sphagnaceae
SCH,Sphagnum palustre*,,Moss,Sphagnaceae
OXY,Sphagnum papillosum* ,,Moss,Sphagnaceae
SCH,Sphagnum papillosum* ,,Moss,Sphagnaceae
SCH,Sphagnum platyphyllum,,Moss,Sphagnaceae
OXY,Sphagnum pulchrum*,,Moss,Sphagnaceae
SCH,Sphagnum pulchrum*,,Moss,Sphagnaceae
OXY,Sphagnum pylaesii*,,Moss,Sphagnaceae
SCH,Sphagnum pylaesii*,,Moss,Sphagnaceae
PIC,Sphagnum riparium* ,,Moss,Sphagnaceae
SCH,Sphagnum riparium* ,,Moss,Sphagnaceae
OXY,Sphagnum rubellum ,,Moss,Sphagnaceae
OXY,Sphagnum russowii*,,Moss,Sphagnaceae
PIC,Sphagnum russowii*,,Moss,Sphagnaceae
SCH,Sphagnum russowii*,,Moss,Sphagnaceae
ALN,Sphagnum squarrosum* ,,Moss,Sphagnaceae
SCH,Sphagnum squarrosum* ,,Moss,Sphagnaceae
OXY,Sphagnum strictum ,,Moss,Sphagnaceae
SCH,Sphagnum subfulvum ,,Moss,Sphagnaceae
SCH,Sphagnum subnitens ,,Moss,Sphagnaceae
SCH,Sphagnum subsecundum ,,Moss,Sphagnaceae
OXY,Sphagnum tenellum ,,Moss,Sphagnaceae
SCH,Sphagnum teres ,,Moss,Sphagnaceae
SCH,Sphagnum warnstorfii ,,Moss,Sphagnaceae
SAG,Sphenopus divaricatus,,Monocotyl,Poaceae
RHA,Spiraea alba ,,Eudicot,Rosaceae
ASP,Spiraea cana ,,Eudicot,Rosaceae
FAG,Spiraea chamaedryfolia subsp. chamaedryfolia*,,Eudicot,Rosaceae
MUL,Spiraea chamaedryfolia subsp. chamaedryfolia*,,Eudicot,Rosaceae
RHA,Spiraea chamaedryfolia subsp. chamaedryfolia*,,Eudicot,Rosaceae
RHA,Spiraea chamaedryfolia subsp. ulmifolia,,Eudicot,Rosaceae
RHA,Spiraea crenata,,Eudicot,Rosaceae
ASP,Spiraea decumbens subsp. decumbens  ,,Eudicot,Rosaceae
ASP,Spiraea decumbens subsp. hacquetii,,Eudicot,Rosaceae
ASP,Spiraea decumbens subsp. tomentosa ,,Eudicot,Rosaceae
RHA,Spiraea hypericifolia subsp. obovata ,,Eudicot,Rosaceae
